# Metadata:
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20191201_to_20191231_de09c18_proc.zip
# Import from fhttps://opengamedata.fielddaylab.wisc.edu/data/CRYSTAL/CRYSTAL_20200101_to_20200131_de09c18_proc.zip
# *arg* filter_args = {'query_list': ['sessionDurationInSecs < 2700', 'lvl0_durationInSecs > 0', '((lvl0_finalScore != lvl0_finalScore) | (lvl0_completesCount != lvl0_completesCount) | ~((lvl0_finalScore == 0) & (lvl0_completesCount > 0)))', '((lvl1_finalScore != lvl1_finalScore) | (lvl1_completesCount != lvl1_completesCount) | ~((lvl1_finalScore == 0) & (lvl1_completesCount > 0)))', '((lvl2_finalScore != lvl2_finalScore) | (lvl2_completesCount != lvl2_completesCount) | ~((lvl2_finalScore == 0) & (lvl2_completesCount > 0)))', '((lvl3_finalScore != lvl3_finalScore) | (lvl3_completesCount != lvl3_completesCount) | ~((lvl3_finalScore == 0) & (lvl3_completesCount > 0)))', '((lvl4_finalScore != lvl4_finalScore) | (lvl4_completesCount != lvl4_completesCount) | ~((lvl4_finalScore == 0) & (lvl4_completesCount > 0)))', '((lvl5_finalScore != lvl5_finalScore) | (lvl5_completesCount != lvl5_completesCount) | ~((lvl5_finalScore == 0) & (lvl5_completesCount > 0)))', '((lvl6_finalScore != lvl6_finalScore) | (lvl6_completesCount != lvl6_completesCount) | ~((lvl6_finalScore == 0) & (lvl6_completesCount > 0)))', '((lvl7_finalScore != lvl7_finalScore) | (lvl7_completesCount != lvl7_completesCount) | ~((lvl7_finalScore == 0) & (lvl7_completesCount > 0)))', '((lvl8_finalScore != lvl8_finalScore) | (lvl8_completesCount != lvl8_completesCount) | ~((lvl8_finalScore == 0) & (lvl8_completesCount > 0)))'], 'one_query': False, 'fillna': 0, 'verbose': False}
# Query: Intial Shape, output_shape: (9513, 114)
# Query: sessionDurationInSecs < 2700, output_shape: (9299, 114)
# Query: lvl0_durationInSecs > 0, output_shape: (6868, 114)
# Query: ((lvl0_finalScore != lvl0_finalScore) | (lvl0_completesCount != lvl0_completesCount) | ~((lvl0_finalScore == 0) & (lvl0_completesCount > 0))), output_shape: (6007, 114)
# Query: ((lvl1_finalScore != lvl1_finalScore) | (lvl1_completesCount != lvl1_completesCount) | ~((lvl1_finalScore == 0) & (lvl1_completesCount > 0))), output_shape: (5980, 114)
# Query: ((lvl2_finalScore != lvl2_finalScore) | (lvl2_completesCount != lvl2_completesCount) | ~((lvl2_finalScore == 0) & (lvl2_completesCount > 0))), output_shape: (5944, 114)
# Query: ((lvl3_finalScore != lvl3_finalScore) | (lvl3_completesCount != lvl3_completesCount) | ~((lvl3_finalScore == 0) & (lvl3_completesCount > 0))), output_shape: (5922, 114)
# Query: ((lvl4_finalScore != lvl4_finalScore) | (lvl4_completesCount != lvl4_completesCount) | ~((lvl4_finalScore == 0) & (lvl4_completesCount > 0))), output_shape: (5871, 114)
# Query: ((lvl5_finalScore != lvl5_finalScore) | (lvl5_completesCount != lvl5_completesCount) | ~((lvl5_finalScore == 0) & (lvl5_completesCount > 0))), output_shape: (5854, 114)
# Query: ((lvl6_finalScore != lvl6_finalScore) | (lvl6_completesCount != lvl6_completesCount) | ~((lvl6_finalScore == 0) & (lvl6_completesCount > 0))), output_shape: (5854, 114)
# Query: ((lvl7_finalScore != lvl7_finalScore) | (lvl7_completesCount != lvl7_completesCount) | ~((lvl7_finalScore == 0) & (lvl7_completesCount > 0))), output_shape: (5854, 114)
# Query: ((lvl8_finalScore != lvl8_finalScore) | (lvl8_completesCount != lvl8_completesCount) | ~((lvl8_finalScore == 0) & (lvl8_completesCount > 0))), output_shape: (5796, 114)
# Filled NaN with 0
# *arg* new_feat_args = {'verbose': False}
# *arg* lvlfeats = ['completesCount', 'finalScore']
# *arg* lvlrange = range(0, 9)
# *arg* finalfeats = ['sessionDurationInSecs', 'sum_lvl_0_to_8_completesCount', 'sum_lvl_0_to_8_finalScore']

sessionID,sessionDurationInSecs,sum_lvl_0_to_8_completesCount,sum_lvl_0_to_8_finalScore
19110112121583028,523.0,5.0,144.0
19110112121859628,280.0,3.0,74.0
19110112124739520,474.0,7.0,66.0
19110112125138690,193.0,2.0,36.0
19110112144562910,149.0,3.0,74.0
19110112145150810,513.0,5.0,120.0
19110112145439452,438.0,2.0,66.0
19110112152014496,728.0,6.0,241.0
19110112152502500,505.0,5.0,140.0
19110112155279704,55.0,1.0,36.0
19110112155459270,1473.0,8.0,516.0
19110112155732670,150.0,2.0,66.0
19110112161163104,114.0,0.0,0.0
19110112162201370,127.0,2.0,56.0
19110112162799836,510.0,6.0,236.0
19110112163327816,489.0,3.0,96.0
19110112165583740,469.0,2.0,66.0
19110112170480736,485.0,5.0,129.0
19110112171265416,332.0,4.0,132.0
19110112171669396,496.0,4.0,114.0
19110112175563492,351.0,2.0,66.0
19110112184035412,190.0,2.0,2.0
19110112202387684,707.0,10.0,414.0
19110112230618344,88.0,1.0,4.0
19110112233131090,403.0,4.0,96.0
19110112233714200,634.0,11.0,240.0
19110112241123300,176.0,2.0,55.0
19110112270174652,279.0,4.0,180.0
19110112271955024,2117.0,1.0,36.0
19110112314423890,1141.0,14.0,553.0
19110112333247470,150.0,3.0,66.0
19110112341320830,39.0,0.0,0.0
19110112343734980,374.0,7.0,152.0
19110112344089060,294.0,5.0,232.0
19110112421555816,233.0,3.0,66.0
19110112441383720,63.0,1.0,36.0
19110112480455210,975.0,9.0,380.0
19110112502463720,322.0,10.0,180.0
19110112535811816,101.0,3.0,12.0
19110112544515430,417.0,6.0,132.0
19110112552660990,116.0,0.0,0.0
19110112574851584,129.0,1.0,36.0
19110112584135252,513.0,3.0,66.0
19110112584665384,272.0,1.0,6.0
19110112593185936,794.0,4.0,180.0
19110113014198800,257.0,4.0,38.0
19110113015866604,141.0,1.0,14.0
19110113030521120,336.0,6.0,101.0
19110113034553864,1413.0,12.0,286.0
19110113043188816,57.0,2.0,12.0
19110113043268410,2300.0,24.0,271.0
19110113051040424,324.0,6.0,56.0
19110113051347950,266.0,2.0,66.0
19110113051524644,1077.0,10.0,264.0
19110113052189244,1329.0,10.0,284.0
19110113055096090,243.0,3.0,53.0
19110113062138310,117.0,2.0,12.0
19110113075104030,83.0,2.0,36.0
19110113082158520,54.0,1.0,36.0
19110113083036330,352.0,4.0,96.0
19110113083149650,168.0,3.0,66.0
19110113085548990,235.0,6.0,10.0
19110113090740828,205.0,4.0,10.0
19110113104752176,1002.0,7.0,259.0
19110113110885572,829.0,11.0,159.0
19110113125639330,346.0,4.0,140.0
19110113130906136,631.0,10.0,121.0
19110113130953410,389.0,0.0,0.0
19110113140998244,381.0,5.0,96.0
19110113144226136,142.0,5.0,96.0
19110113150146412,122.0,1.0,36.0
19110113150448580,1162.0,9.0,216.0
19110113153429140,655.0,8.0,500.0
19110113155915750,314.0,5.0,66.0
19110113172556130,629.0,4.0,180.0
19110113174201250,169.0,3.0,66.0
19110113174382630,163.0,4.0,96.0
19110113175013296,843.0,0.0,0.0
19110113175415416,230.0,6.0,74.0
19110113175487610,1157.0,5.0,164.0
19110113175579430,231.0,6.0,10.0
19110113181019464,178.0,6.0,2.0
19110113181081260,153.0,2.0,12.0
19110113182169096,603.0,4.0,96.0
19110113182280530,121.0,3.0,8.0
19110113184052788,71.0,1.0,36.0
19110113185320240,163.0,3.0,2.0
19110113190007696,241.0,3.0,14.0
19110113191207810,59.0,0.0,0.0
19110113205170708,881.0,4.0,148.0
19110113211343960,129.0,2.0,60.0
19110113214444850,358.0,4.0,60.0
19110113215972700,355.0,2.0,66.0
19110113231423036,37.0,1.0,36.0
19110113242284496,990.0,14.0,297.0
19110113263969332,777.0,7.0,331.0
19110113275986496,46.0,1.0,36.0
19110113361953270,1108.0,3.0,164.0
19110113373280200,224.0,1.0,36.0
19110113385847212,607.0,8.0,148.0
19110113390196536,93.0,1.0,36.0
19110113401076696,195.0,5.0,121.0
19110113423182624,211.0,3.0,96.0
19110113424771550,258.0,3.0,96.0
19110113503211704,284.0,5.0,36.0
19110113512131520,491.0,6.0,264.0
19110113514201572,326.0,5.0,160.0
19110113521141520,792.0,9.0,197.0
19110113521370270,348.0,8.0,132.0
19110113522273924,613.0,7.0,132.0
19110113531283744,759.0,6.0,188.0
19110113533065332,655.0,11.0,156.0
19110113533190890,637.0,15.0,56.0
19110113533867104,824.0,8.0,133.0
19110113535236670,675.0,11.0,363.0
19110113535892348,795.0,5.0,137.0
19110113540679640,853.0,7.0,149.0
19110113540830190,780.0,8.0,132.0
19110113542776990,773.0,9.0,188.0
19110113544806684,210.0,3.0,56.0
19110113545157816,594.0,8.0,132.0
19110113545174976,787.0,0.0,0.0
19110113545765704,225.0,3.0,66.0
19110113551332876,723.0,13.0,76.0
19110113552314930,596.0,9.0,165.0
19110113552724630,743.0,11.0,121.0
19110113554563256,728.0,0.0,0.0
19110113554819224,741.0,0.0,0.0
19110113565259450,88.0,1.0,36.0
19110113572486060,568.0,7.0,142.0
19110113572833296,490.0,4.0,77.0
19110113574010720,157.0,0.0,0.0
19110113574444736,1083.0,9.0,220.0
19110113584385640,17.0,1.0,36.0
19110113595509464,75.0,2.0,4.0
19110114005777270,391.0,4.0,120.0
19110114021976550,705.0,9.0,634.0
19110114033495828,34.0,1.0,3.0
19110114034610710,153.0,4.0,96.0
19110114042909076,362.0,4.0,76.0
19110114053325390,182.0,5.0,36.0
19110114111071930,192.0,6.0,260.0
19110114112481548,39.0,2.0,16.0
19110114141808516,866.0,9.0,480.0
19110114153385188,279.0,4.0,126.0
19110114160273610,360.0,9.0,174.0
19110114183869030,56.0,1.0,36.0
19110114184518092,57.0,2.0,2.0
19110114200916944,47.0,1.0,36.0
19110114221651160,374.0,0.0,0.0
19110114234570920,46.0,1.0,26.0
19110114251265570,124.0,3.0,96.0
19110114254291584,72.0,2.0,20.0
19110114273418492,88.0,4.0,36.0
19110114280746030,255.0,3.0,74.0
19110114282135856,174.0,4.0,2.0
19110114303061548,447.0,5.0,84.0
19110114303249496,300.0,2.0,19.0
19110114310176720,390.0,4.0,8.0
19110114320927556,354.0,4.0,105.0
19110114343289990,176.0,4.0,136.0
19110114351764156,259.0,4.0,164.0
19110114354895300,243.0,5.0,154.0
19110114355076030,309.0,2.0,66.0
19110114355602524,421.0,4.0,180.0
19110114375513696,583.0,7.0,152.0
19110114381925024,234.0,7.0,96.0
19110114384787240,127.0,2.0,36.0
19110114393555492,200.0,5.0,96.0
19110114410964188,439.0,5.0,169.0
19110114441381016,549.0,4.0,150.0
19110114442193020,524.0,4.0,180.0
19110114452912130,166.0,5.0,78.0
19110114462763870,281.0,3.0,96.0
19110114472849864,270.0,4.0,132.0
19110114473066690,411.0,5.0,78.0
19110114490361510,128.0,0.0,0.0
19110114584079760,41.0,1.0,36.0
19110115000470690,94.0,3.0,14.0
19110115040445988,782.0,10.0,264.0
19110115043826756,243.0,5.0,44.0
19110115054378484,161.0,3.0,104.0
19110115065840160,388.0,8.0,66.0
19110115095773410,525.0,8.0,258.0
19110115123245550,1063.0,19.0,163.0
19110115200827532,344.0,5.0,83.0
19110115214933600,433.0,4.0,132.0
19110115331747270,122.0,1.0,36.0
19110115343134676,300.0,8.0,208.0
19110115422104436,100.0,1.0,4.0
19110115531290210,436.0,7.0,323.0
19110116030884630,287.0,3.0,66.0
19110116050985960,449.0,9.0,96.0
19110116061910590,57.0,1.0,36.0
19110116173170260,674.0,9.0,469.0
19110116202034670,353.0,8.0,74.0
19110116225458236,169.0,0.0,0.0
19110116235829984,111.0,1.0,36.0
19110116240361476,1378.0,20.0,627.0
19110116282135304,581.0,8.0,220.0
19110116294795400,386.0,6.0,56.0
19110116313627824,1109.0,9.0,316.0
19110116341633188,683.0,3.0,96.0
19110116351712160,29.0,0.0,0.0
19110116434819860,508.0,6.0,121.0
19110116470417924,122.0,3.0,83.0
19110116473973748,518.0,6.0,91.0
19110116494171348,79.0,1.0,20.0
19110116522957950,390.0,0.0,0.0
19110116541476510,1267.0,10.0,335.0
19110116563894696,122.0,1.0,36.0
19110117005855764,2094.0,14.0,214.0
19110117034208760,569.0,0.0,0.0
19110117075935948,494.0,0.0,0.0
19110117195841584,247.0,4.0,126.0
19110117202190350,402.0,5.0,140.0
19110117255302930,162.0,4.0,96.0
19110117284419784,58.0,1.0,36.0
19110117312147220,234.0,4.0,62.0
19110117325298944,429.0,8.0,120.0
19110117440350196,473.0,8.0,422.0
19110117524849050,760.0,11.0,856.0
19110117524906840,26.0,1.0,2.0
19110117525478410,193.0,3.0,96.0
19110117543640416,2244.0,4.0,96.0
19110117580904900,97.0,3.0,66.0
19110117594155144,1795.0,8.0,384.0
19110118020080960,193.0,2.0,66.0
19110118104104710,1977.0,13.0,783.0
19110118113996932,1525.0,5.0,284.0
19110118252487100,62.0,2.0,66.0
19110118273840360,120.0,1.0,4.0
19110118325056030,291.0,2.0,66.0
19110118340926064,1310.0,14.0,623.0
19110118345987610,764.0,8.0,78.0
19110118381894548,373.0,5.0,252.0
19110118382397864,1209.0,7.0,393.0
19110118505008160,880.0,14.0,826.0
19110118510328320,594.0,5.0,140.0
19110118560675244,251.0,4.0,55.0
19110119032672450,123.0,1.0,36.0
19110119132923120,109.0,1.0,36.0
19110119165551624,178.0,3.0,74.0
19110119175176180,101.0,0.0,0.0
19110119272270100,1242.0,13.0,240.0
19110119285534350,183.0,2.0,56.0
19110119322838450,2343.0,7.0,694.0
19110119360468280,422.0,3.0,96.0
19110119501486804,1145.0,9.0,218.0
19110119561717344,142.0,1.0,36.0
19110120084094444,638.0,3.0,2.0
19110120113098210,413.0,7.0,56.0
19110120255447140,705.0,6.0,158.0
19110120293181976,1235.0,9.0,164.0
19110120385036764,182.0,3.0,96.0
19110120394397016,893.0,14.0,177.0
19110120465682816,244.0,4.0,96.0
19110120503448276,756.0,0.0,0.0
19110120572897640,272.0,5.0,164.0
19110120590673116,176.0,3.0,84.0
19110122081595310,679.0,12.0,200.0
19110122301265692,135.0,2.0,66.0
19110122320861610,176.0,4.0,96.0
19110206192882484,700.0,6.0,336.0
19110206551126748,1409.0,6.0,229.0
19110207174878016,160.0,3.0,66.0
19110207302679812,415.0,9.0,343.0
19110207381124984,103.0,3.0,96.0
19110207440017956,845.0,7.0,422.0
19110207462274628,285.0,2.0,66.0
19110207534319910,1838.0,3.0,376.0
19110207545981450,408.0,4.0,120.0
19110207564517744,161.0,2.0,56.0
19110207570114324,134.0,2.0,66.0
19110208013598910,358.0,4.0,132.0
19110208020695892,293.0,3.0,66.0
19110208022395856,268.0,4.0,136.0
19110208042521780,90.0,1.0,36.0
19110208043960340,1280.0,9.0,248.0
19110208052211064,1386.0,21.0,215.0
19110208065795604,80.0,1.0,36.0
19110208115794576,504.0,4.0,132.0
19110208151701540,482.0,3.0,96.0
19110208190483788,799.0,7.0,317.0
19110208205785470,33.0,0.0,0.0
19110208231387710,486.0,4.0,132.0
19110208243232796,124.0,2.0,66.0
19110208265397790,372.0,5.0,284.0
19110208270330230,438.0,9.0,84.0
19110208271075096,141.0,1.0,36.0
19110208275366264,71.0,1.0,36.0
19110208282900490,23.0,1.0,36.0
19110208285416180,565.0,5.0,126.0
19110208360350636,579.0,5.0,151.0
19110208395184584,306.0,6.0,78.0
19110208403716090,71.0,3.0,2.0
19110208425141450,13.0,1.0,2.0
19110208435601040,95.0,3.0,11.0
19110208453257156,591.0,8.0,144.0
19110208485504520,187.0,4.0,132.0
19110208490269550,329.0,5.0,152.0
19110208492408776,249.0,4.0,132.0
19110208504712130,218.0,3.0,96.0
19110208534954780,24.0,1.0,4.0
19110208543582176,18.0,1.0,12.0
19110208561599864,818.0,8.0,170.0
19110208570553464,46.0,1.0,14.0
19110208573900332,2096.0,11.0,306.0
19110208575964576,58.0,1.0,2.0
19110208585382372,64.0,1.0,12.0
19110208593304520,405.0,5.0,96.0
19110209000815090,545.0,4.0,84.0
19110209020182100,69.0,1.0,8.0
19110209021720436,40.0,1.0,36.0
19110209023736930,1968.0,12.0,432.0
19110209042070940,898.0,11.0,639.0
19110209042365264,490.0,5.0,180.0
19110209063566800,197.0,5.0,5.0
19110209070995440,422.0,2.0,56.0
19110209085073980,127.0,2.0,33.0
19110209085293228,214.0,4.0,66.0
19110209090547028,491.0,4.0,132.0
19110209091825810,187.0,4.0,66.0
19110209092159590,175.0,2.0,66.0
19110209123115376,185.0,3.0,40.0
19110209124960268,203.0,2.0,38.0
19110209135660064,590.0,9.0,60.0
19110209140971750,49.0,1.0,18.0
19110209143983176,287.0,5.0,121.0
19110209152379460,186.0,0.0,0.0
19110209182912150,56.0,1.0,12.0
19110209200045220,148.0,4.0,2.0
19110209201296140,344.0,7.0,173.0
19110209202989360,552.0,8.0,265.0
19110209214913836,721.0,6.0,284.0
19110209215509310,114.0,2.0,55.0
19110209224915416,212.0,4.0,66.0
19110209230501584,204.0,3.0,74.0
19110209234946104,251.0,4.0,180.0
19110209282251748,374.0,4.0,120.0
19110209294670430,919.0,2.0,30.0
19110209311738744,438.0,6.0,78.0
19110209314870228,181.0,3.0,68.0
19110209320269816,243.0,2.0,66.0
19110209324660830,105.0,1.0,20.0
19110209334540068,109.0,2.0,39.0
19110209335974150,211.0,5.0,120.0
19110209340569650,123.0,2.0,36.0
19110209344087050,1128.0,14.0,261.0
19110209363260412,353.0,5.0,66.0
19110209370099624,1226.0,19.0,298.0
19110209391792080,142.0,2.0,66.0
19110209455277510,679.0,6.0,164.0
19110209455717584,409.0,6.0,132.0
19110209473948096,139.0,3.0,66.0
19110209483831844,2173.0,19.0,325.0
19110209504507896,980.0,11.0,524.0
19110209512041860,56.0,2.0,20.0
19110209513111796,81.0,2.0,11.0
19110209513610050,103.0,2.0,30.0
19110209521593156,397.0,4.0,68.0
19110209532594870,39.0,1.0,36.0
19110209534959944,83.0,1.0,23.0
19110209554698468,170.0,0.0,0.0
19110209560483216,212.0,4.0,78.0
19110209584410948,477.0,0.0,0.0
19110209585396244,208.0,6.0,56.0
19110209585956080,336.0,4.0,180.0
19110209590476804,731.0,11.0,355.0
19110210014801470,813.0,10.0,481.0
19110210021112816,321.0,4.0,85.0
19110210023556224,924.0,12.0,304.0
19110210033051010,685.0,4.0,132.0
19110210035965280,819.0,9.0,413.0
19110210043264740,45.0,1.0,36.0
19110210053908172,56.0,1.0,36.0
19110210063429640,322.0,7.0,393.0
19110210064957870,95.0,4.0,132.0
19110210071111324,474.0,5.0,180.0
19110210113961360,732.0,6.0,438.0
19110210125311624,470.0,7.0,297.0
19110210130255164,781.0,5.0,180.0
19110210131636468,218.0,4.0,132.0
19110210133382990,622.0,5.0,96.0
19110210143542670,32.0,2.0,2.0
19110210154638280,224.0,2.0,56.0
19110210165308240,44.0,1.0,36.0
19110210182678056,672.0,7.0,169.0
19110210224972490,339.0,6.0,312.0
19110210225153908,719.0,9.0,240.0
19110210255195890,148.0,2.0,56.0
19110210262499200,309.0,5.0,244.0
19110210274846532,206.0,5.0,76.0
19110210284469692,159.0,2.0,66.0
19110210313612070,93.0,1.0,36.0
19110210361863384,312.0,2.0,66.0
19110210391937104,531.0,6.0,204.0
19110210404880056,260.0,6.0,156.0
19110210425227550,637.0,4.0,191.0
19110210432333640,1024.0,8.0,424.0
19110210433820080,87.0,1.0,36.0
19110210480465704,660.0,7.0,394.0
19110210485655300,387.0,7.0,166.0
19110210490300296,612.0,7.0,377.0
19110210490901860,960.0,6.0,246.0
19110210511363584,87.0,2.0,37.0
19110210514275160,204.0,2.0,56.0
19110210533918370,526.0,8.0,78.0
19110210535561640,863.0,10.0,306.0
19110210540697350,307.0,4.0,152.0
19110210541316916,156.0,2.0,4.0
19110210542253012,850.0,10.0,408.0
19110210542963004,594.0,8.0,244.0
19110210551096948,892.0,6.0,221.0
19110210555582176,896.0,8.0,270.0
19110210555674760,721.0,5.0,110.0
19110210564642910,893.0,7.0,282.0
19110210570427628,55.0,1.0,36.0
19110210571344820,712.0,4.0,132.0
19110210571627664,603.0,4.0,132.0
19110210572277330,448.0,5.0,156.0
19110210572686348,262.0,4.0,36.0
19110210573231600,747.0,10.0,134.0
19110210574731870,234.0,0.0,0.0
19110210580910270,486.0,4.0,132.0
19110210582308040,685.0,7.0,345.0
19110210585833984,321.0,4.0,74.0
19110210595333736,399.0,5.0,167.0
19110211011362868,380.0,5.0,178.0
19110211011622684,984.0,10.0,289.0
19110211012260932,117.0,1.0,36.0
19110211013291196,423.0,5.0,126.0
19110211022602430,151.0,2.0,66.0
19110211025124940,37.0,1.0,8.0
19110211031242180,443.0,3.0,78.0
19110211033934610,508.0,6.0,166.0
19110211033995732,98.0,1.0,1.0
19110211035470024,297.0,4.0,120.0
19110211035538936,105.0,2.0,36.0
19110211040812600,392.0,10.0,20.0
19110211041162270,221.0,1.0,36.0
19110211041428860,392.0,6.0,120.0
19110211042059090,486.0,6.0,164.0
19110211043109860,482.0,5.0,164.0
19110211043291056,186.0,3.0,96.0
19110211043312450,64.0,2.0,66.0
19110211044069910,88.0,0.0,0.0
19110211044971430,57.0,1.0,36.0
19110211050567056,55.0,1.0,36.0
19110211053473064,218.0,4.0,132.0
19110211055917996,428.0,3.0,96.0
19110211092881856,292.0,2.0,66.0
19110211110842290,690.0,6.0,438.0
19110211122710500,266.0,7.0,174.0
19110211133545476,207.0,4.0,12.0
19110211145792944,70.0,1.0,36.0
19110211150939304,208.0,4.0,132.0
19110211153208636,1046.0,13.0,245.0
19110211155555748,378.0,8.0,160.0
19110211160360670,482.0,4.0,132.0
19110211183711870,172.0,3.0,10.0
19110211184498800,1087.0,7.0,379.0
19110211191259300,96.0,1.0,14.0
19110211200704270,241.0,6.0,217.0
19110211212674464,268.0,3.0,96.0
19110211214332336,419.0,5.0,78.0
19110211230188016,1146.0,8.0,620.0
19110211253395170,263.0,4.0,74.0
19110211253398464,84.0,3.0,96.0
19110211272187948,129.0,2.0,56.0
19110211320781360,66.0,2.0,2.0
19110211350785224,123.0,2.0,30.0
19110211380182820,70.0,1.0,36.0
19110211400239148,141.0,4.0,180.0
19110211400793456,123.0,3.0,36.0
19110211433610572,661.0,14.0,392.0
19110211505059710,165.0,4.0,84.0
19110211551353610,124.0,3.0,78.0
19110211594602376,21.0,0.0,0.0
19110212001475430,79.0,2.0,4.0
19110212003006064,1169.0,13.0,188.0
19110212003018864,273.0,2.0,66.0
19110212003945900,891.0,7.0,375.0
19110212004045076,506.0,4.0,180.0
19110212004555016,1212.0,11.0,465.0
19110212011914024,104.0,1.0,36.0
19110212013708050,203.0,3.0,76.0
19110212020551864,122.0,2.0,53.0
19110212043563470,25.0,2.0,1.0
19110212050593356,20.0,1.0,1.0
19110212084661576,51.0,1.0,14.0
19110212093240844,185.0,4.0,102.0
19110212101525324,125.0,2.0,43.0
19110212104804748,822.0,4.0,44.0
19110212123864480,469.0,5.0,120.0
19110212141550310,461.0,6.0,270.0
19110212142281910,161.0,2.0,66.0
19110212145301770,959.0,14.0,161.0
19110212153099276,299.0,4.0,85.0
19110212162755148,278.0,8.0,96.0
19110212164739590,358.0,3.0,96.0
19110212193749484,264.0,2.0,66.0
19110212205195300,765.0,7.0,422.0
19110212205765000,106.0,5.0,2.0
19110212224097612,681.0,5.0,285.0
19110212252675708,35.0,1.0,2.0
19110212252972148,86.0,1.0,14.0
19110212281418180,166.0,3.0,36.0
19110212291692436,378.0,5.0,86.0
19110212302314464,92.0,3.0,2.0
19110212383110930,252.0,3.0,9.0
19110212392466600,779.0,8.0,798.0
19110212400927170,67.0,1.0,36.0
19110212412080290,215.0,5.0,75.0
19110212423782132,123.0,3.0,96.0
19110212434834988,77.0,3.0,39.0
19110212464283160,300.0,3.0,86.0
19110212465690750,322.0,5.0,140.0
19110212505705240,655.0,7.0,290.0
19110212513170844,1009.0,10.0,180.0
19110212520299708,876.0,8.0,146.0
19110212543244748,97.0,3.0,74.0
19110212544664932,259.0,4.0,96.0
19110212552911296,172.0,3.0,96.0
19110212552986080,737.0,10.0,216.0
19110212560860428,30.0,1.0,4.0
19110212565977788,310.0,5.0,132.0
19110212570514190,420.0,5.0,132.0
19110212573338200,145.0,3.0,78.0
19110212575022570,712.0,10.0,221.0
19110212580769004,407.0,4.0,96.0
19110212594065670,159.0,3.0,96.0
19110212594832040,81.0,1.0,36.0
19110212595171540,119.0,2.0,56.0
19110213000455736,332.0,4.0,121.0
19110213002882304,300.0,3.0,80.0
19110213011400404,285.0,5.0,189.0
19110213020243344,292.0,2.0,66.0
19110213020297420,206.0,4.0,55.0
19110213020530240,212.0,3.0,41.0
19110213024017372,230.0,3.0,96.0
19110213025251224,116.0,3.0,36.0
19110213034990024,135.0,3.0,66.0
19110213052996920,116.0,2.0,66.0
19110213064508600,404.0,6.0,96.0
19110213091213700,576.0,10.0,291.0
19110213091525030,342.0,6.0,240.0
19110213095120864,76.0,3.0,8.0
19110213095697550,364.0,4.0,96.0
19110213113056344,51.0,2.0,6.0
19110213120377344,568.0,8.0,544.0
19110213143772810,45.0,1.0,14.0
19110213144818190,112.0,3.0,47.0
19110213151916460,55.0,2.0,56.0
19110213175650388,53.0,2.0,66.0
19110213184796490,196.0,4.0,128.0
19110213202272240,154.0,9.0,74.0
19110213221869530,150.0,2.0,1.0
19110213244292504,609.0,4.0,132.0
19110213264856770,612.0,9.0,204.0
19110213274062504,116.0,3.0,66.0
19110213284853060,928.0,3.0,56.0
19110213345204670,1045.0,9.0,132.0
19110213354936824,64.0,1.0,33.0
19110213370379696,101.0,1.0,12.0
19110213382352210,1391.0,9.0,790.0
19110213425589316,271.0,3.0,66.0
19110213433587176,527.0,5.0,132.0
19110213433679360,1329.0,7.0,264.0
19110213435219332,979.0,4.0,170.0
19110213435628828,1145.0,13.0,532.0
19110213441234720,1289.0,12.0,136.0
19110213441973956,1288.0,8.0,132.0
19110213443595064,967.0,8.0,120.0
19110213443770492,1104.0,8.0,452.0
19110213444661950,1121.0,13.0,197.0
19110213445541096,626.0,17.0,132.0
19110213445757236,492.0,8.0,156.0
19110213450104210,1320.0,9.0,180.0
19110213450274390,1198.0,9.0,240.0
19110213450618124,1198.0,10.0,167.0
19110213451433160,999.0,11.0,132.0
19110213451702560,1234.0,6.0,96.0
19110213452324576,1157.0,3.0,96.0
19110213452509364,1198.0,15.0,242.0
19110213452738176,1311.0,11.0,227.0
19110213453489176,1214.0,5.0,180.0
19110213453702136,1136.0,6.0,96.0
19110213454192490,248.0,1.0,36.0
19110213454850070,1009.0,5.0,84.0
19110213455218910,1164.0,16.0,164.0
19110213455480184,1261.0,6.0,38.0
19110213461024136,127.0,1.0,2.0
19110213462961576,173.0,2.0,66.0
19110213463660810,1119.0,6.0,121.0
19110213475253160,126.0,0.0,0.0
19110213482456870,845.0,7.0,66.0
19110213482769544,1323.0,10.0,733.0
19110213484615240,381.0,6.0,53.0
19110213484673024,1540.0,21.0,308.0
19110213484955628,500.0,4.0,96.0
19110213485460410,305.0,8.0,164.0
19110213505259750,156.0,4.0,12.0
19110213510003560,165.0,2.0,30.0
19110213510352904,703.0,5.0,180.0
19110213510709356,498.0,8.0,132.0
19110213524204820,81.0,0.0,0.0
19110213525475224,443.0,6.0,140.0
19110213531232000,145.0,3.0,12.0
19110213532330256,371.0,6.0,120.0
19110213532644108,279.0,3.0,70.0
19110213535737580,58.0,1.0,36.0
19110213543912196,961.0,10.0,160.0
19110213555857856,321.0,4.0,180.0
19110213561313204,777.0,11.0,132.0
19110213562339400,263.0,3.0,24.0
19110213562890610,524.0,6.0,56.0
19110213575349324,49.0,1.0,36.0
19110213585079310,289.0,5.0,74.0
19110214004183650,836.0,4.0,121.0
19110214010691624,58.0,1.0,36.0
19110214012712510,1033.0,12.0,427.0
19110214013304060,169.0,3.0,36.0
19110214013673500,107.0,3.0,36.0
19110214022950776,916.0,7.0,296.0
